group_name,group_level,strata_name,strata_level,variable,variable_level,variable_type,estimate_type,estimate,cdm_name,result_type
cohort_name,simvastatin,age_group and sex,20 to 39 and Male,initial_daily_dose_milligram,NA,numeric,mean,21.8181818181818,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,20 to 39 and Male,initial_daily_dose_milligram,NA,numeric,sd,12.8533082541909,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,20 to 39 and Male,initial_daily_dose_milligram,NA,numeric,count_missing,1,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,20 to 39 and Male,initial_daily_dose_milligram,NA,numeric,percentage_missing,0.0586166471277843,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,20 to 39 and Male,cumulative_dose_milligram,NA,numeric,min,20,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,20 to 39 and Male,cumulative_dose_milligram,NA,numeric,q05,300,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,20 to 39 and Male,cumulative_dose_milligram,NA,numeric,q25,600,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,20 to 39 and Male,cumulative_dose_milligram,NA,numeric,median,1800,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,20 to 39 and Male,cumulative_dose_milligram,NA,numeric,q75,3600,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,20 to 39 and Male,cumulative_dose_milligram,NA,numeric,q95,12540,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,20 to 39 and Male,cumulative_dose_milligram,NA,numeric,max,92720,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,20 to 39 and Male,cumulative_dose_milligram,NA,numeric,mean,3339.01817116061,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,20 to 39 and Male,cumulative_dose_milligram,NA,numeric,sd,5055.14806443247,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,20 to 39 and Male,cumulative_dose_milligram,NA,numeric,count_missing,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,20 to 39 and Male,cumulative_dose_milligram,NA,numeric,percentage_missing,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,number subjects,NA,numeric,count,10387,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,number records,NA,NA,count,10387,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,duration,NA,numeric,min,1,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,duration,NA,numeric,q05,29,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,duration,NA,numeric,q25,50,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,duration,NA,numeric,median,90,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,duration,NA,numeric,q75,227,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,duration,NA,numeric,q95,660,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,duration,NA,numeric,max,1459,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,duration,NA,numeric,mean,184.026571676134,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,duration,NA,numeric,sd,218.146851859344,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,duration,NA,numeric,count_missing,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,duration,NA,numeric,percentage_missing,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,number_exposures,NA,numeric,min,1,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,number_exposures,NA,numeric,q05,1,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,number_exposures,NA,numeric,q25,1,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,number_exposures,NA,numeric,median,2,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,number_exposures,NA,numeric,q75,5,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,number_exposures,NA,numeric,q95,14,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,number_exposures,NA,numeric,max,47,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,number_exposures,NA,numeric,mean,3.94839703475498,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,number_exposures,NA,numeric,sd,5.12001487888152,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,number_exposures,NA,numeric,count_missing,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,number_exposures,NA,numeric,percentage_missing,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,cumulative_quantity,NA,numeric,min,1,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,cumulative_quantity,NA,numeric,q05,30,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,cumulative_quantity,NA,numeric,q25,60,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,cumulative_quantity,NA,numeric,median,90,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,cumulative_quantity,NA,numeric,q75,240,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,cumulative_quantity,NA,numeric,q95,720,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,cumulative_quantity,NA,numeric,max,1980,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,cumulative_quantity,NA,numeric,mean,197.523033924441,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,cumulative_quantity,NA,numeric,sd,230.945501419737,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,cumulative_quantity,NA,numeric,count_missing,11,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,cumulative_quantity,NA,numeric,percentage_missing,0.105901607778954,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,initial_quantity,NA,numeric,min,1,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,initial_quantity,NA,numeric,q05,30,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,initial_quantity,NA,numeric,q25,30,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,initial_quantity,NA,numeric,median,30,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,initial_quantity,NA,numeric,q75,90,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,initial_quantity,NA,numeric,q95,90,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,initial_quantity,NA,numeric,max,360,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,initial_quantity,NA,numeric,mean,56.6880663196453,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,initial_quantity,NA,numeric,sd,33.4374073806677,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,initial_quantity,NA,numeric,count_missing,13,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,initial_quantity,NA,numeric,percentage_missing,0.125156445556946,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,impute_duration_percentage,NA,numeric,min,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,impute_duration_percentage,NA,numeric,q05,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,impute_duration_percentage,NA,numeric,q25,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,impute_duration_percentage,NA,numeric,median,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,impute_duration_percentage,NA,numeric,q75,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,impute_duration_percentage,NA,numeric,q95,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,impute_duration_percentage,NA,numeric,max,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,impute_duration_percentage,NA,numeric,mean,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,impute_duration_percentage,NA,numeric,sd,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,impute_duration_percentage,NA,numeric,count_missing,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,impute_duration_percentage,NA,numeric,percentage_missing,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,number_eras,NA,numeric,min,1,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,number_eras,NA,numeric,q05,1,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,number_eras,NA,numeric,q25,1,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,number_eras,NA,numeric,median,1,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,number_eras,NA,numeric,q75,3,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,number_eras,NA,numeric,q95,7,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,number_eras,NA,numeric,max,27,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,number_eras,NA,numeric,mean,2.26282853566959,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,number_eras,NA,numeric,sd,2.4233379322406,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,number_eras,NA,numeric,count_missing,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,number_eras,NA,numeric,percentage_missing,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,impute_daily_dose_percentage,NA,numeric,min,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,impute_daily_dose_percentage,NA,numeric,q05,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,impute_daily_dose_percentage,NA,numeric,q25,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,impute_daily_dose_percentage,NA,numeric,median,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,impute_daily_dose_percentage,NA,numeric,q75,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,impute_daily_dose_percentage,NA,numeric,q95,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,impute_daily_dose_percentage,NA,numeric,max,100,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,impute_daily_dose_percentage,NA,numeric,mean,0.153261752629383,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,impute_daily_dose_percentage,NA,numeric,sd,3.54041504544537,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,impute_daily_dose_percentage,NA,numeric,count_missing,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,impute_daily_dose_percentage,NA,numeric,percentage_missing,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,initial_daily_dose_milligram,NA,numeric,min,1.33333333333333,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,initial_daily_dose_milligram,NA,numeric,q05,10,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,initial_daily_dose_milligram,NA,numeric,q25,10,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,initial_daily_dose_milligram,NA,numeric,median,20,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,initial_daily_dose_milligram,NA,numeric,q75,20,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,initial_daily_dose_milligram,NA,numeric,q95,40,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,initial_daily_dose_milligram,NA,numeric,max,600,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,initial_daily_dose_milligram,NA,numeric,mean,21.8888362280394,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,initial_daily_dose_milligram,NA,numeric,sd,14.5708020601328,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,initial_daily_dose_milligram,NA,numeric,count_missing,13,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,initial_daily_dose_milligram,NA,numeric,percentage_missing,0.125156445556946,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,cumulative_dose_milligram,NA,numeric,min,5,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,cumulative_dose_milligram,NA,numeric,q05,300,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,cumulative_dose_milligram,NA,numeric,q25,900,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,cumulative_dose_milligram,NA,numeric,median,1800,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,cumulative_dose_milligram,NA,numeric,q75,4480,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,cumulative_dose_milligram,NA,numeric,q95,14525,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,cumulative_dose_milligram,NA,numeric,max,106800,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,cumulative_dose_milligram,NA,numeric,mean,4066.85185057703,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,cumulative_dose_milligram,NA,numeric,sd,6283.51721115124,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,cumulative_dose_milligram,NA,numeric,count_missing,11,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Female,cumulative_dose_milligram,NA,numeric,percentage_missing,0.105901607778954,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Male,number subjects,NA,numeric,count,11951,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Male,number records,NA,NA,count,11951,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Male,duration,NA,numeric,min,1,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Male,duration,NA,numeric,q05,30,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Male,duration,NA,numeric,q25,57,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Male,duration,NA,numeric,median,90,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Male,duration,NA,numeric,q75,249,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Male,duration,NA,numeric,q95,680.5,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Male,duration,NA,numeric,max,1453,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Male,duration,NA,numeric,mean,193.435444732658,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Male,duration,NA,numeric,sd,225.158688427802,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Male,duration,NA,numeric,count_missing,0,PHARMETRICS,Summary drug use
cohort_name,simvastatin,age_group and sex,40 to 59 and Male,duration,NA,numeric,percentage_missing,0,PHARMETRICS,Summary drug use
