cdm_name,result_type,group_name,group_level,strata_name,strata_level,variable,variable_level,variable_type,estimate_type,estimate
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Female,cerivastatin,31 to 90,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Female,unexposed,31 to 90,binary,count,9955
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Female,unexposed,31 to 90,binary,percentage,95.8409550399538
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Female,lovastatin,91 to 180,binary,count,8
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Female,lovastatin,91 to 180,binary,percentage,0.0770193511119669
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Female,rosuvastatin,91 to 180,binary,count,131
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Female,rosuvastatin,91 to 180,binary,percentage,1.26119187445846
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Female,alirocumab,91 to 180,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Female,alirocumab,91 to 180,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Female,fluvastatin,91 to 180,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Female,fluvastatin,91 to 180,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Female,ezetimibe,91 to 180,binary,count,106
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Female,ezetimibe,91 to 180,binary,percentage,1.02050640223356
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Female,evolocumab,91 to 180,binary,count,10
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Female,evolocumab,91 to 180,binary,percentage,0.0962741888899586
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Female,pitavastatin,91 to 180,binary,count,7
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Female,pitavastatin,91 to 180,binary,percentage,0.067391932222971
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Female,pravastatin,91 to 180,binary,count,74
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Female,pravastatin,91 to 180,binary,percentage,0.712428997785694
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Female,atorvastatin,91 to 180,binary,count,264
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Female,atorvastatin,91 to 180,binary,percentage,2.54163858669491
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Female,cerivastatin,91 to 180,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Female,cerivastatin,91 to 180,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Female,unexposed,91 to 180,binary,count,9799
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Female,unexposed,91 to 180,binary,percentage,94.3390776932704
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Female,lovastatin,181 to 365,binary,count,15
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Female,lovastatin,181 to 365,binary,percentage,0.144411283334938
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Female,pitavastatin,181 to 365,binary,count,12
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Female,pitavastatin,181 to 365,binary,percentage,0.11552902666795
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Female,ezetimibe,181 to 365,binary,count,119
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Female,ezetimibe,181 to 365,binary,percentage,1.14566284779051
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Female,rosuvastatin,181 to 365,binary,count,206
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Female,rosuvastatin,181 to 365,binary,percentage,1.98324829113315
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Female,evolocumab,181 to 365,binary,count,14
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Female,evolocumab,181 to 365,binary,percentage,0.134783864445942
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Female,alirocumab,181 to 365,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Female,alirocumab,181 to 365,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Female,fluvastatin,181 to 365,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Female,fluvastatin,181 to 365,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Female,atorvastatin,181 to 365,binary,count,412
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Female,atorvastatin,181 to 365,binary,percentage,3.96649658226629
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Female,pravastatin,181 to 365,binary,count,104
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Female,pravastatin,181 to 365,binary,percentage,1.00125156445557
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Female,cerivastatin,181 to 365,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Female,cerivastatin,181 to 365,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Female,unexposed,181 to 365,binary,count,9540
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Female,unexposed,181 to 365,binary,percentage,91.8455762010205
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,number subjects,NA,numeric,count,11951
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,number records,NA,NA,count,11951
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,alirocumab,0 to 0,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,alirocumab,0 to 0,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,fluvastatin,0 to 0,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,fluvastatin,0 to 0,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,lovastatin,0 to 0,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,lovastatin,0 to 0,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,pitavastatin,0 to 0,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,pitavastatin,0 to 0,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,ezetimibe,0 to 0,binary,count,138
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,ezetimibe,0 to 0,binary,percentage,1.15471508660363
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,rosuvastatin,0 to 0,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,rosuvastatin,0 to 0,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,atorvastatin,0 to 0,binary,count,18
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,atorvastatin,0 to 0,binary,percentage,0.150615011296126
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,pravastatin,0 to 0,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,pravastatin,0 to 0,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,evolocumab,0 to 0,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,evolocumab,0 to 0,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,cerivastatin,0 to 0,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,cerivastatin,0 to 0,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,unexposed,0 to 0,binary,count,11786
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,unexposed,0 to 0,binary,percentage,98.6193623964522
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,atorvastatin,1 to 30,binary,count,141
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,atorvastatin,1 to 30,binary,percentage,1.17981758848632
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,evolocumab,1 to 30,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,evolocumab,1 to 30,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,alirocumab,1 to 30,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,alirocumab,1 to 30,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,rosuvastatin,1 to 30,binary,count,85
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,rosuvastatin,1 to 30,binary,percentage,0.711237553342816
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,pravastatin,1 to 30,binary,count,18
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,pravastatin,1 to 30,binary,percentage,0.150615011296126
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,lovastatin,1 to 30,binary,count,5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,lovastatin,1 to 30,binary,percentage,0.0418375031378127
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,pitavastatin,1 to 30,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,pitavastatin,1 to 30,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,ezetimibe,1 to 30,binary,count,73
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,ezetimibe,1 to 30,binary,percentage,0.610827545812066
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,fluvastatin,1 to 30,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,fluvastatin,1 to 30,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,cerivastatin,1 to 30,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,cerivastatin,1 to 30,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,unexposed,1 to 30,binary,count,11628
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,unexposed,1 to 30,binary,percentage,97.2972972972973
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,alirocumab,31 to 90,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,alirocumab,31 to 90,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,atorvastatin,31 to 90,binary,count,224
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,atorvastatin,31 to 90,binary,percentage,1.87432014057401
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,rosuvastatin,31 to 90,binary,count,104
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,rosuvastatin,31 to 90,binary,percentage,0.870220065266505
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,evolocumab,31 to 90,binary,count,5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,evolocumab,31 to 90,binary,percentage,0.0418375031378127
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,pravastatin,31 to 90,binary,count,35
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,pravastatin,31 to 90,binary,percentage,0.292862521964689
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,pitavastatin,31 to 90,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,pitavastatin,31 to 90,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,lovastatin,31 to 90,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,lovastatin,31 to 90,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,fluvastatin,31 to 90,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,fluvastatin,31 to 90,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,ezetimibe,31 to 90,binary,count,115
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,ezetimibe,31 to 90,binary,percentage,0.962262572169693
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,cerivastatin,31 to 90,binary,count,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,cerivastatin,31 to 90,binary,percentage,0
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,unexposed,31 to 90,binary,count,11468
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,unexposed,31 to 90,binary,percentage,95.9584971968873
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,lovastatin,91 to 180,binary,count,10
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,lovastatin,91 to 180,binary,percentage,0.0836750062756255
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,rosuvastatin,91 to 180,binary,count,179
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,rosuvastatin,91 to 180,binary,percentage,1.4977826123337
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,alirocumab,91 to 180,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,alirocumab,91 to 180,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,fluvastatin,91 to 180,binary,count,<5
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,fluvastatin,91 to 180,binary,percentage,NA
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,ezetimibe,91 to 180,binary,count,125
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,ezetimibe,91 to 180,binary,percentage,1.04593757844532
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,evolocumab,91 to 180,binary,count,6
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,evolocumab,91 to 180,binary,percentage,0.0502050037653753
PHARMETRICS,Summarise treatment,cohort_name,simvastatin,age_group and sex,40 to 59 and Male,pitavastatin,91 to 180,binary,count,<5
